# https://explorer.zel.cash/ and whois results
# Zel
IP Address|ASN|BGP Prefix|CC|Registry|Allocated|AS Name|Payment Address|Publice Key
178.63.52.48||||||||
178.63.52.80||||||||
178.63.52.82||||||||
178.63.62.245||||||||
178.63.63.98||||||||
178.63.64.107||||||||
178.63.82.190||||||||
178.83.130.73||||||||
179.38.191.124||||||||
179.53.114.15||||||||
18.144.25.45||||||||
180.129.63.250||||||||
180.129.86.122||||||||
180.183.72.24||||||||
181.214.147.100||||||||
181.214.147.103||||||||
181.214.147.105||||||||
181.214.147.107||||||||
181.214.147.108||||||||
181.214.147.109||||||||
181.214.147.11||||||||
181.214.147.114||||||||
181.214.147.115||||||||
181.214.147.116||||||||
181.214.147.118||||||||
181.214.147.128||||||||
181.214.147.13||||||||
181.214.147.130||||||||
181.214.147.131||||||||
181.214.147.132||||||||
181.214.147.133||||||||
181.214.147.135||||||||
181.214.147.136|15440|181.214.147.0/24|AE|ripencc|2014-05-29|BALTNETA Customers AS, LT|t1ZkyaMjnkHsRsDEdPYPSg7GZMTwvRURusV|0434ed7efe92979367b1a40afe23eab4641780283932dc29b6f75203a8d79eeaa06a48b015a08a3b12c5409888d7d6ffd6a511173b2b55f073531271b3dce2e992
181.214.147.137||||||||
181.214.147.138||||||||
181.214.147.14||||||||
181.214.147.143||||||||
181.214.147.145||||||||
181.214.147.146||||||||
181.214.147.147||||||||
181.214.147.148||||||||
181.214.147.149||||||||
181.214.147.15||||||||
181.214.147.150||||||||
181.214.147.151||||||||
181.214.147.152||||||||
181.214.147.153||||||||
181.214.147.154||||||||
181.214.147.155||||||||
181.214.147.157|15440|181.214.147.0/24|AE|ripencc|2014-05-29|BALTNETA Customers AS, LT|t1Qe9GagDXL56d1ZAwxLrfoZive7tQZBbKo|04ebe859530d87c0dce7cf61b07b9e15c28412c4d1ab3c18f1dbdc767aac31c28edef8f215e6989f78bc038892825abe5365ee04db071446cc2b68cb28e929d63a
181.214.147.158||||||||
181.214.147.159|15440|181.214.147.0/24|AE|ripencc|2014-05-29|BALTNETA Customers AS, LT|t1Qe9GagDXL56d1ZAwxLrfoZive7tQZBbKo|04ebe859530d87c0dce7cf61b07b9e15c28412c4d1ab3c18f1dbdc767aac31c28edef8f215e6989f78bc038892825abe5365ee04db071446cc2b68cb28e929d63a
181.214.147.16||||||||
181.214.147.160||||||||
181.214.147.163||||||||
181.214.147.164||||||||
181.214.147.166||||||||
181.214.147.168||||||||
181.214.147.17||||||||
181.214.147.18||||||||
181.214.147.19||||||||
181.214.147.196||||||||
181.214.147.198||||||||
181.214.147.199||||||||
181.214.147.20||||||||
181.214.147.200||||||||
181.214.147.201||||||||
181.214.147.202||||||||
181.214.147.203||||||||
181.214.147.204|15440|181.214.147.0/24|AE|ripencc|2014-05-29|BALTNETA Customers AS, LT|t1Qemr1L4GVBBQACML1YNksdBkkfPSk7M14|0499978cb2291136ea33449f8eea59b3c4c4c1446fceabb98a6d88b84541c3adf3dd00f42ad98dfd75421c06bf7a7148f737e8064a0283203705dfdf99fed56293
181.214.147.205|15440|181.214.147.0/24|AE|ripencc|2014-05-29|BALTNETA Customers AS, LT|t1Qemr1L4GVBBQACML1YNksdBkkfPSk7M14|0499978cb2291136ea33449f8eea59b3c4c4c1446fceabb98a6d88b84541c3adf3dd00f42ad98dfd75421c06bf7a7148f737e8064a0283203705dfdf99fed56293
181.214.147.206||||||||
181.214.147.207||||||||
181.214.147.208||||||||
181.214.147.209||||||||
181.214.147.21||||||||
181.214.147.210||||||||
181.214.147.211||||||||
181.214.147.22||||||||
181.214.147.23||||||||
181.214.147.238||||||||
181.214.147.24||||||||
181.214.147.26||||||||
181.214.147.27||||||||
181.214.147.28||||||||
181.214.147.3||||||||
181.214.147.30||||||||
181.214.147.31||||||||
181.214.147.32||||||||
181.214.147.33||||||||
181.214.147.34||||||||
181.214.147.35||||||||
181.214.147.36|15440|181.214.147.0/24|AE|ripencc|2014-05-29|BALTNETA Customers AS, LT|t1Qemr1L4GVBBQACML1YNksdBkkfPSk7M14|0499978cb2291136ea33449f8eea59b3c4c4c1446fceabb98a6d88b84541c3adf3dd00f42ad98dfd75421c06bf7a7148f737e8064a0283203705dfdf99fed56293
181.214.147.37||||||||
181.214.147.38||||||||
181.214.147.40||||||||
181.214.147.41||||||||
181.214.147.43||||||||
181.214.147.44||||||||
181.214.147.45||||||||
181.214.147.46||||||||
181.214.147.47||||||||
181.214.147.48||||||||
181.214.147.49||||||||
181.214.147.5||||||||
181.214.147.51||||||||
181.214.147.52||||||||
181.214.147.53||||||||
181.214.147.54||||||||
181.214.147.55||||||||
181.214.147.56||||||||
181.214.147.58||||||||
181.214.147.59||||||||
181.214.147.6||||||||
181.214.147.60||||||||
181.214.147.61||||||||
181.214.147.64||||||||
181.214.147.65||||||||
181.214.147.67||||||||
181.214.147.68|15440|181.214.147.0/24|AE|ripencc|2014-05-29|BALTNETA Customers AS, LT|t1Qemr1L4GVBBQACML1YNksdBkkfPSk7M14|0499978cb2291136ea33449f8eea59b3c4c4c1446fceabb98a6d88b84541c3adf3dd00f42ad98dfd75421c06bf7a7148f737e8064a0283203705dfdf99fed56293
181.214.147.69||||||||
181.214.147.70||||||||
181.214.147.71||||||||
181.214.147.72||||||||
181.214.147.73||||||||
181.214.147.74||||||||
181.214.147.75||||||||
181.214.147.76||||||||
181.214.147.77||||||||
181.214.147.78||||||||
181.214.147.79||||||||
181.214.147.80||||||||
181.214.147.81||||||||
181.214.147.82||||||||
181.214.147.83||||||||
181.214.147.84|15440|181.214.147.0/24|AE|ripencc|2014-05-29|BALTNETA Customers AS, LT|t1Qemr1L4GVBBQACML1YNksdBkkfPSk7M14|0499978cb2291136ea33449f8eea59b3c4c4c1446fceabb98a6d88b84541c3adf3dd00f42ad98dfd75421c06bf7a7148f737e8064a0283203705dfdf99fed56293
181.214.147.85|15440|181.214.147.0/24|AE|ripencc|2014-05-29|BALTNETA Customers AS, LT|t1Qemr1L4GVBBQACML1YNksdBkkfPSk7M14|0499978cb2291136ea33449f8eea59b3c4c4c1446fceabb98a6d88b84541c3adf3dd00f42ad98dfd75421c06bf7a7148f737e8064a0283203705dfdf99fed56293
181.214.147.86||||||||
181.214.147.87||||||||
181.214.147.88||||||||
181.214.147.89||||||||
181.214.147.9||||||||
181.234.137.187||||||||
182.253.139.189||||||||
182.52.17.184||||||||
183.178.13.222||||||||
183.88.104.161:16157||||||||
183.88.104.161:16167||||||||
183.88.104.161:16177||||||||
183.88.190.236||||||||
183.88.190.236:16177||||||||
183.88.190.236:16187||||||||
184.101.51.252||||||||
184.145.182.244:16167||||||||
184.145.198.177||||||||
184.145.28.49||||||||
184.146.190.213||||||||
184.146.78.4||||||||
184.160.203.202||||||||
184.180.85.50||||||||
184.180.85.50:16137||||||||
184.180.85.50:16147||||||||
184.180.85.50:16157||||||||
184.180.85.50:16167||||||||
184.54.141.5||||||||
184.58.118.22||||||||
184.66.82.234||||||||
184.68.120.210||||||||
184.91.127.120||||||||
184.91.206.56||||||||
185.131.195.210||||||||
185.131.195.210:16137||||||||
185.131.195.210:16147||||||||
185.136.186.195||||||||
185.136.186.196||||||||
185.136.186.197||||||||
185.136.186.198||||||||
185.136.186.199||||||||
185.136.186.200||||||||
185.136.186.201||||||||
185.136.186.202||||||||
185.136.186.203||||||||
185.136.186.204||||||||
185.136.186.205||||||||
185.136.186.206||||||||
185.136.186.207||||||||
185.136.186.208||||||||
185.136.186.209||||||||
185.136.186.210||||||||
185.136.186.211||||||||
185.136.186.212||||||||
185.136.186.213||||||||
185.136.186.214||||||||
185.136.186.215||||||||
185.136.186.216||||||||
185.136.186.218|205495|185.136.186.0/23|RU|ripencc|2019-01-14|LT-AS, RU|t1UG5fJn9VqS7TpQntMSbeZXGaukRjoviTB|04ffc5839b23923a0ad7b3ade47ccd8cd168a3d9c995af0ce38309deb4b89a02f784232648f055d42611e6d51b2a7f5868732821f56cedfe7cad7c4c4ca23c17d7
185.136.186.219|205495|185.136.186.0/23|RU|ripencc|2019-01-14|LT-AS, RU|t1UG5fJn9VqS7TpQntMSbeZXGaukRjoviTB|04d0a3f0bba617968ff7eed7010cd66f35870362217941dfeb54c2a5708b14bdacb237ccdaa3b55980bc783822e3163e022fe5e02ab57b724455e5812d4d391372
185.136.186.220||||||||
185.136.186.221||||||||
185.136.186.222||||||||
185.136.186.224||||||||
185.136.186.225|205495|185.136.186.0/23|RU|ripencc|2019-01-14|LT-AS, RU|t1QMRxXLiStqdNEaWZiTxSnCRqAqBaC2gnV|0467a48b36b56fd0abd69709264ff98ceedc99208a9dfda59450aaf396575d11b33b1ab631b0bd63f3453fa08b8adf6b866a599c0c2022e375378818e717fc6262
185.136.186.226|205495|185.136.186.0/23|RU|ripencc|2019-01-14|LT-AS, RU|t1QMRxXLiStqdNEaWZiTxSnCRqAqBaC2gnV|0467a48b36b56fd0abd69709264ff98ceedc99208a9dfda59450aaf396575d11b33b1ab631b0bd63f3453fa08b8adf6b866a599c0c2022e375378818e717fc6262
185.136.186.227||||||||
185.136.186.228||||||||
185.136.186.229||||||||
185.136.186.230||||||||
185.136.186.231||||||||
185.136.186.232||||||||
185.136.186.233||||||||
185.136.186.234||||||||
185.136.186.235||||||||
185.136.186.236||||||||
185.136.186.237||||||||
185.136.186.238||||||||
185.136.186.239||||||||
185.136.186.240||||||||
185.136.186.241||||||||
185.136.186.242||||||||
185.136.186.243||||||||
185.136.186.244||||||||
185.136.186.245||||||||
185.136.186.246||||||||
185.136.186.247||||||||
185.136.186.248||||||||
185.136.186.249||||||||
185.136.186.250||||||||
185.136.186.251||||||||
185.136.186.252||||||||
185.136.186.253||||||||
185.136.186.254||||||||
185.137.122.225||||||||
185.137.122.25||||||||
185.146.14.47||||||||
185.15.62.131||||||||
185.15.62.131:16137||||||||
185.15.62.131:16147||||||||
185.15.62.131:16157||||||||
185.15.62.131:16167||||||||
185.15.62.131:16177||||||||
185.15.62.131:16187||||||||
185.15.62.131:16197||||||||
185.150.18.13||||||||
185.150.18.14||||||||
185.150.18.15||||||||
185.150.18.19||||||||
185.150.18.21||||||||
185.150.18.22||||||||
185.150.18.23||||||||
185.150.18.24||||||||
185.150.18.25||||||||
185.150.18.26||||||||
185.150.18.27||||||||
185.150.18.29||||||||
185.150.18.30||||||||
185.150.18.31||||||||
185.150.18.32||||||||
185.150.18.33||||||||
185.150.18.34||||||||
185.150.18.35||||||||
185.150.18.36||||||||
185.150.18.37||||||||
185.150.18.38||||||||
185.150.18.40||||||||
185.150.18.41||||||||
185.150.18.45||||||||
185.150.18.46||||||||
185.150.18.47||||||||
185.150.18.48||||||||
185.150.18.49|9050|185.150.18.0/24|RO|ripencc|2016-04-29|RTD Bucharest, Romania, RO|t1RQH2CoSvDiuMGfsH1cBn1LwkFd3dyaE6Z|041df86979480486605b25ccd719e82ad847355bdfe2526e83660b064cc206915e4e680e43ee9003ecb707b20820ba44ccd088cf04da49d9be90990767cf25c1f3
185.150.18.54||||||||
185.150.18.55||||||||
185.150.18.56||||||||
185.150.18.57||||||||
185.150.18.58||||||||
185.150.18.68||||||||
185.150.18.84||||||||
185.157.4.53||||||||
185.157.4.53:16147||||||||
185.157.4.53:16157||||||||
185.157.4.53:16167||||||||
185.157.80.92|42927|185.157.80.0/23|DE|ripencc|2016-06-24|S-NET-AS, PL|t1T3zX57npw1CRoGUCY1uKqTZghPBCy15h2|04d3c32900fd3f951f07595b40512f1613f24348bb66c5c0701d47e9a5aa518b28c5a3b02a2df1c85fd8dbac9abaa89526626c9cf3e71684be49136e3ec07c8982
185.16.38.124||||||||
185.16.38.125||||||||
185.16.38.187||||||||
185.16.38.194|201814|185.16.36.0/22|PL|ripencc|2013-01-18|PL-SKYTECH-AS, PL|t1NTxqEGFh3kBJbaDiTv9jCJRd7yfQ9c8Uk|04fb0b870652dbd326996b168407d2485044c63d00b92256cdbc66a55660a92300ff0581c8646c0deb991195459e29cf4c1e70eda340a117ff0e6b7c61b4b8d104
185.16.38.195||||||||
185.16.38.22||||||||
185.16.38.224||||||||
185.16.38.23||||||||
185.16.38.240||||||||
185.16.38.29||||||||
185.16.38.30||||||||
185.16.38.32||||||||
185.16.38.38||||||||
185.16.38.46|201814|185.16.36.0/22|PL|ripencc|2013-01-18|PL-SKYTECH-AS, PL|t1NTxqEGFh3kBJbaDiTv9jCJRd7yfQ9c8Uk|04fb0b870652dbd326996b168407d2485044c63d00b92256cdbc66a55660a92300ff0581c8646c0deb991195459e29cf4c1e70eda340a117ff0e6b7c61b4b8d104
185.16.38.50||||||||
185.16.38.56||||||||
185.16.38.57|201814|185.16.36.0/22|PL|ripencc|2013-01-18|PL-SKYTECH-AS, PL|t1emzv7QFgMJGW82gRiNcD32r81csjDePT7|04c7a70ee006e69559fe78434bec350eed639ed08bc8b5d4adf549ce120bc4649cb0906b5c727eb6aad9b6e28596ea7770bde50cf51e85af76c230fdc384e9e2ba
185.16.38.58|201814|185.16.36.0/22|PL|ripencc|2013-01-18|PL-SKYTECH-AS, PL|t1emzv7QFgMJGW82gRiNcD32r81csjDePT7|04c7a70ee006e69559fe78434bec350eed639ed08bc8b5d4adf549ce120bc4649cb0906b5c727eb6aad9b6e28596ea7770bde50cf51e85af76c230fdc384e9e2ba
185.16.38.59|201814|185.16.36.0/22|PL|ripencc|2013-01-18|PL-SKYTECH-AS, PL|t1emzv7QFgMJGW82gRiNcD32r81csjDePT7|04c7a70ee006e69559fe78434bec350eed639ed08bc8b5d4adf549ce120bc4649cb0906b5c727eb6aad9b6e28596ea7770bde50cf51e85af76c230fdc384e9e2ba
185.16.38.64||||||||
185.16.38.91||||||||
185.16.38.92||||||||
185.16.38.93||||||||
185.16.38.94||||||||
185.16.38.95||||||||
185.16.38.96||||||||
185.16.38.97||||||||
185.16.39.111||||||||
185.16.39.112||||||||
185.16.39.136||||||||
185.16.39.46||||||||
185.16.39.48||||||||
185.16.39.69||||||||
185.16.39.70||||||||
185.16.39.71||||||||
185.16.39.85||||||||
185.16.60.119||||||||
185.16.60.142||||||||
185.16.60.174||||||||
185.16.60.239||||||||
185.16.60.246||||||||
185.16.60.247||||||||
185.16.60.52||||||||
185.16.60.61||||||||
185.16.60.71||||||||
185.16.60.75||||||||
185.16.60.89||||||||
185.16.60.93||||||||
185.16.61.122||||||||
185.16.61.170||||||||
185.16.61.182||||||||
185.16.61.189||||||||
185.16.61.195||||||||
185.16.61.213||||||||
185.16.61.236||||||||
185.16.61.241||||||||
185.16.61.242||||||||
185.16.61.87||||||||
185.169.252.129||||||||
185.169.252.135||||||||
185.182.184.125||||||||
185.182.184.251||||||||
185.182.184.56||||||||
185.182.184.57||||||||
185.182.184.88||||||||
185.182.185.149||||||||
185.182.185.50||||||||
185.182.185.81||||||||
185.182.186.255||||||||
185.185.83.40||||||||
185.185.83.76||||||||
185.185.83.98||||||||
185.187.169.253||||||||
185.190.140.184||||||||
185.193.17.165||||||||
185.193.17.200||||||||
185.193.17.201||||||||
185.193.17.202||||||||
185.193.17.203||||||||
185.193.17.204||||||||
185.193.17.205||||||||
185.193.17.206||||||||
185.193.17.207||||||||
185.193.17.208||||||||
185.193.17.209||||||||
185.193.17.210||||||||
185.193.66.219||||||||
185.194.217.147||||||||
185.194.217.40||||||||
185.196.21.100||||||||
185.196.21.127||||||||
185.196.21.136||||||||
185.196.21.172||||||||
185.196.21.177||||||||
185.196.21.178||||||||
185.196.21.182||||||||
185.196.21.208||||||||
185.196.21.211||||||||
185.196.21.215||||||||
185.196.21.218||||||||
185.196.21.221||||||||
185.196.21.225||||||||
185.196.21.233||||||||
185.196.21.237||||||||
185.196.21.240||||||||
185.196.21.241||||||||
185.196.21.245||||||||
185.196.21.251||||||||
185.196.21.82||||||||
185.196.21.86||||||||
185.196.21.89||||||||
185.196.21.91||||||||
185.197.194.84||||||||
185.197.195.108||||||||
185.197.195.141||||||||
185.197.195.160||||||||
185.197.195.161||||||||
185.197.195.162||||||||
185.197.195.163||||||||
185.197.195.56||||||||
185.202.236.118||||||||
185.202.236.126||||||||
185.202.236.158||||||||
185.202.239.114||||||||
185.202.239.115||||||||
185.202.239.204||||||||
185.202.239.230||||||||
185.202.239.233||||||||
185.202.239.243||||||||
185.202.239.248||||||||
185.205.244.11||||||||
185.205.244.177||||||||
185.205.244.98||||||||
185.205.246.109||||||||
185.205.246.163||||||||
185.205.246.201||||||||
185.205.246.230||||||||
185.205.246.89||||||||
185.207.250.41||||||||
185.207.250.56||||||||
185.207.251.161||||||||
185.207.251.49||||||||
185.208.206.173||||||||
185.209.228.27||||||||
185.209.229.168||||||||
185.209.229.22||||||||
185.209.229.227||||||||
185.209.230.154||||||||
185.211.6.180||||||||
185.211.6.189||||||||
185.211.6.239||||||||
185.213.25.78||||||||
185.213.27.144||||||||
185.213.27.177||||||||
185.213.27.178||||||||
185.213.27.46||||||||
185.215.164.96||||||||
185.215.165.173||||||||
185.215.167.6||||||||
185.215.167.96||||||||
185.215.180.123||||||||
185.215.180.29||||||||
185.215.180.42||||||||
185.215.180.49||||||||
185.216.176.126||||||||
185.216.176.129||||||||
185.216.176.168||||||||
185.216.176.221||||||||
185.216.177.104|197540|185.216.176.0/22|AT|ripencc|2017-08-08|NETCUP-AS netcup GmbH, DE|t1gTHjjPpXYjeA3Rg7eHnKpvj5fRt3hUWAQ|04e2e68460c883f608a39531fb134a03111ab3f89c894b3e0772cc72b335ed1211bc09d7d24a8608a0ed42d57305429c023aa8115235bdc83abf4902f502775ff8
185.216.177.165||||||||
185.216.177.167||||||||
185.216.177.208||||||||
185.216.177.252|197540|185.216.176.0/22|AT|ripencc|2017-08-08|NETCUP-AS netcup GmbH, DE|t1Q7n9hkBtp6VnS5qtkjAZv9XGazrYpyjLH|04ce2c02076ca9327be38443d74ca5b040391263ad4982614c898579b26bc4f679e6fe6b913a06a03c465d00c172ba8bb1e5b71f3aea373cd0a36a5a90c31029d5
185.216.177.41||||||||
185.216.177.50||||||||
185.216.177.54||||||||
185.216.178.170||||||||
185.216.178.243|197540|185.216.176.0/22|AT|ripencc|2017-08-08|NETCUP-AS netcup GmbH, DE|t1cGEttDt2nQTFAsud3AbEgJvrr7igM6MeV|04fe7d4e97a50685c104496d4029e041ee58ad07517bfbeb49eda7774bda32114493dbaa89ec7f83bd89e7fc4da7a41a01b33af5ff7fe629e5d962e7a802e33f13
185.216.178.54|197540|185.216.176.0/22|AT|ripencc|2017-08-08|NETCUP-AS netcup GmbH, DE|t1VXMTF9roHHMiVd5gXBX5JcLtB9EKbfRwE|043d191972eda72cc0b028ddfaaf8de5d0487d5e90a092161b69e92ca8adfcc00f35bbfc581d19feba6da8dc9c503fd6313962c33ae788027cef8f395dda8b141a
185.216.178.59||||||||
185.216.179.101||||||||
185.216.179.146||||||||
185.216.179.50||||||||
185.216.179.85||||||||
185.216.75.104||||||||
185.216.75.105||||||||
185.216.75.60||||||||
185.217.125.254||||||||
185.217.125.46||||||||
185.217.125.93||||||||
185.217.126.169||||||||
185.217.127.142||||||||
185.217.127.240||||||||
185.217.127.87||||||||
185.218.124.110||||||||
185.218.124.138||||||||
185.218.124.141||||||||
185.218.124.37||||||||
185.218.124.85||||||||
185.218.126.171||||||||
185.218.126.178||||||||
185.227.135.59||||||||
185.232.68.121||||||||
185.232.68.15||||||||
185.232.68.158||||||||
185.232.69.16||||||||
185.232.69.209||||||||
185.232.69.253||||||||
185.232.69.74||||||||
185.232.70.156||||||||
185.232.70.252|197540|185.232.68.0/22|AT|ripencc|2017-11-16|NETCUP-AS netcup GmbH, DE|t1LFNPTGFfFrTiLvG45yWVshgWsSoYWmj9r|049a9215ebaf6a3bd03612d9edc97f786b2f859bba0761f22d7bacc8e2f19c24a909285f00dee9446ff29bdcf32e12327e69d6b80f5641bb08b16432ef8e94b2a1
185.232.71.12||||||||
185.232.71.228||||||||
185.232.71.24||||||||
185.237.252.247||||||||
185.237.252.248||||||||
185.239.208.114||||||||
185.239.208.17||||||||
185.239.208.24||||||||
185.239.208.255||||||||
185.239.208.69||||||||
185.239.208.72||||||||
185.239.209.14||||||||
185.239.209.141||||||||
185.241.151.127||||||||
185.241.151.92|51167|185.241.151.0/24|DE|ripencc|2018-01-16|CONTABO, DE|t1fDPLv8K3Zk9Nz11xpLiLrdFCXVTaf5B2t|04cc51b14474a343852d937c7666de457b4f1dcb2be21db82d36940ec65dbfb230f6166d8f94dab1f92ce753befdb665a5d3684e11f288da63fa8d59dba985aeef
185.246.205.139||||||||
185.246.205.172:16137||||||||
185.246.205.172:16147||||||||
185.246.205.172:16167||||||||
185.246.205.172:16177||||||||
185.246.205.172:16187||||||||
185.246.205.172:16197||||||||
185.248.69.107||||||||
185.248.69.185||||||||
185.249.225.18||||||||
185.249.225.20||||||||
185.249.225.68||||||||
185.252.234.152||||||||
185.252.234.79||||||||
185.255.131.125||||||||
185.255.131.193||||||||
185.255.131.203||||||||
185.30.117.11||||||||
185.30.117.12||||||||
185.30.117.13||||||||
185.30.117.151||||||||
185.30.117.152||||||||
185.30.117.153||||||||
185.30.117.154||||||||
185.30.117.155||||||||
185.30.117.156||||||||
185.30.117.157||||||||
185.30.117.158||||||||
185.30.117.159||||||||
185.30.117.16||||||||
185.30.117.171||||||||
185.30.117.171:16137||||||||
185.30.117.171:16147||||||||
185.30.117.171:16157||||||||
185.30.117.171:16167||||||||
185.30.117.171:16177||||||||
185.30.117.171:16187||||||||
185.30.117.171:16197||||||||
185.30.117.172||||||||
185.30.117.173||||||||
185.30.117.174||||||||
185.30.117.175||||||||
185.30.117.179||||||||
185.30.117.18||||||||
185.30.117.180||||||||
185.30.117.181||||||||
185.30.117.182||||||||
185.30.117.183||||||||
185.30.117.19||||||||
185.30.117.190||||||||
185.30.117.191||||||||
185.30.117.2||||||||
185.30.117.20||||||||
185.30.117.21||||||||
185.30.117.218||||||||
185.30.117.219||||||||
185.30.117.22||||||||
185.30.117.220||||||||
185.30.117.221||||||||
185.30.117.222||||||||
185.30.117.223||||||||
185.30.117.227||||||||
185.30.117.228||||||||
185.30.117.229||||||||
185.30.117.23||||||||
185.30.117.230||||||||
185.30.117.231||||||||
185.30.117.237||||||||
185.30.117.238||||||||
185.30.117.239||||||||
185.30.117.24||||||||
185.30.117.25||||||||
185.30.117.26||||||||
185.30.117.27||||||||
185.30.117.28||||||||
185.30.117.29||||||||
185.30.117.2:16137||||||||
185.30.117.2:16147||||||||
185.30.117.2:16157||||||||
185.30.117.3||||||||
185.30.117.30||||||||
185.30.117.31||||||||
185.30.117.40||||||||
185.30.117.41||||||||
185.30.117.42||||||||
185.30.117.43||||||||
185.30.117.44||||||||
185.30.117.5||||||||
185.30.117.56||||||||
185.30.117.57||||||||
185.30.117.58||||||||
185.30.117.59||||||||
185.30.117.6||||||||
185.30.117.7||||||||
185.30.117.8||||||||
185.30.117.9||||||||
185.39.141.169||||||||
185.60.45.12||||||||
185.60.45.12:16137||||||||
185.60.45.12:16147||||||||
185.60.45.12:16157||||||||
185.73.62.48||||||||
185.78.165.101||||||||
185.78.165.102||||||||
185.78.165.110||||||||
185.78.165.121||||||||
185.78.165.148||||||||
185.78.165.151||||||||
185.78.165.152||||||||
185.78.165.153||||||||
185.78.165.154||||||||
185.78.165.158||||||||
185.78.165.161||||||||
185.78.165.163||||||||
185.78.165.165||||||||
185.78.165.166||||||||
185.78.165.172||||||||
185.78.165.180|9335|185.78.165.0/24|NL|ripencc|2014-11-25|CAT-CLOUD-AP CAT Telecom Public Company Limited, TH|t1eMzDbeWJpi6m7DhicgPNKWmVgDyNhUTYX|04432a718456751096c7956dbfa0d0e05667e0ac9c03446e5efd255843027d55842c568f7ce4968bc19979657f96311b1ae8679435158f1613e40fb89e488893f0
185.78.165.181||||||||
185.78.165.183||||||||
185.78.165.197||||||||
185.78.165.198||||||||
185.78.165.200|9335|185.78.165.0/24|NL|ripencc|2014-11-25|CAT-CLOUD-AP CAT Telecom Public Company Limited, TH|t1T8Mad7LmKpt8XTAXwM8ZE2KccyAkZmYQF|0494e5c6333f03e2e28b38bbdd2708709534330c3067ac757aba36787cff0e86c56c7b7de0259db5172fec69ba63da0f3d78b60d81c7f8fc8469b7688d6a01e7cc
185.78.165.203|9335|185.78.165.0/24|NL|ripencc|2014-11-25|CAT-CLOUD-AP CAT Telecom Public Company Limited, TH|t1T8Mad7LmKpt8XTAXwM8ZE2KccyAkZmYQF|0494e5c6333f03e2e28b38bbdd2708709534330c3067ac757aba36787cff0e86c56c7b7de0259db5172fec69ba63da0f3d78b60d81c7f8fc8469b7688d6a01e7cc
185.78.165.205||||||||
185.78.165.57||||||||
185.78.165.66||||||||
185.78.165.98||||||||
185.78.166.47||||||||
185.78.167.20||||||||
185.78.167.24||||||||
185.9.90.205||||||||
186.19.22.131||||||||
186.2.183.78||||||||
186.209.21.82:16167||||||||
186.209.21.82:16197||||||||
186.74.111.209||||||||
187.140.115.104:16147||||||||
187.208.238.166||||||||
188.121.168.61||||||||
188.127.137.63||||||||
188.127.137.63:16137||||||||
188.150.174.140||||||||
188.155.240.101||||||||
188.155.240.101:16137||||||||
188.155.240.101:16147||||||||
188.165.193.62||||||||
188.165.194.12||||||||
188.165.195.183||||||||
188.165.196.125||||||||
188.165.197.215||||||||
188.165.199.160||||||||
188.165.199.184||||||||
188.165.205.14||||||||
188.165.206.17||||||||
188.165.207.52||||||||
188.165.213.27||||||||
188.165.222.218||||||||
188.165.223.164||||||||
188.165.225.113||||||||
188.165.226.26||||||||
188.165.227.59||||||||
188.165.230.32||||||||
188.165.245.154||||||||
188.165.247.174||||||||
188.165.249.73||||||||
188.165.254.99||||||||
188.165.255.154||||||||
188.165.87.221||||||||
188.165.87.222||||||||
188.165.87.223||||||||
188.166.47.39||||||||
188.167.179.83||||||||
188.167.179.84||||||||
188.167.179.85||||||||
188.183.103.90||||||||
188.183.103.90:16137||||||||
188.183.103.90:16147||||||||
188.2.191.120||||||||
188.2.33.226||||||||
188.213.140.180||||||||
188.213.140.54||||||||
188.213.140.72||||||||
188.213.142.102||||||||
188.213.142.120||||||||
188.213.142.185||||||||
188.213.142.19||||||||
188.213.143.212||||||||
188.213.24.228||||||||
188.22.217.224||||||||
188.25.153.9||||||||
188.25.77.24||||||||
188.25.77.24:16137||||||||
188.26.91.45||||||||
188.27.251.142||||||||
188.27.62.168||||||||
188.27.62.168:16137||||||||
188.27.62.168:16147||||||||
188.27.62.168:16157||||||||
188.34.153.128||||||||
188.34.179.101||||||||
188.34.179.89||||||||
188.34.180.100||||||||
188.34.183.124||||||||
188.34.187.153||||||||
188.40.118.153||||||||
188.40.118.154||||||||
188.40.199.26||||||||
188.40.199.27||||||||
188.40.199.28||||||||
188.6.226.130||||||||
188.6.7.68||||||||
188.62.176.115||||||||
188.81.21.146||||||||
189.122.82.127|28573|189.122.0.0/16|BR|lacnic|2008-06-03|CLARO S.A., BR|t1Pdgf8hym4ZckQG7cmqftXBgMgkpsj4aw7|04a6a0341e917e67d369ab4c4a21902200e32c84d9498a944173823800fd13126522c39ebb62432615bd8a3280b3661e49c59037c0219983ef931b7be54fd4a3ff
189.222.55.32||||||||
189.222.7.106||||||||
190.55.31.58||||||||
191.31.97.22||||||||
191.31.97.22:16137||||||||
191.31.97.22:16157||||||||
191.31.97.22:16177||||||||
191.31.97.22:16187||||||||
192.121.230.242||||||||
192.121.230.242:16137||||||||
192.145.44.100||||||||
192.145.44.15||||||||
192.145.44.197||||||||
192.145.44.216||||||||
192.145.45.172||||||||
192.145.45.191||||||||
